Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042476~odontogenesis	3	1.4084507042253522	0.16985762783856564	SDC1, BSG, ITGA6	187	54	13528	4.019013666072491	1.0	0.6929049566754669	95.69484993440732
GOTERM_BP_FAT	GO:0032355~response to estradiol stimulus	3	1.4084507042253522	0.16985762783856564	ENO2, SERPINA1, AURKA	187	54	13528	4.019013666072491	1.0	0.6929049566754669	95.69484993440732
GOTERM_MF_FAT	GO:0005543~phospholipid binding	5	2.3474178403755865	0.17119256604072458	APOB, APOE, F3, SCARB1, MFGE8	160	177	12983	2.292196327683616	1.0	0.626320413279529	92.29782241280652
GOTERM_BP_FAT	GO:0032535~regulation of cellular component size	7	3.286384976525822	0.1716029118574054	ARPC1B, NRP1, ADAM10, ENPP1, LIMK1, RAC1, SLC3A2	187	271	13528	1.868618900092744	1.0	0.6956484347754892	95.845250059622
BIOCARTA	h_At1rPathway:Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling	3	1.4084507042253522	0.17167590943424338	HRAS, GNAQ, RAC1	41	27	1437	3.8943089430894307	0.9999999999591269	0.7757591037733841	88.74452093207144
BIOCARTA	h_agrPathway:Agrin in Postsynaptic Differentiation	3	1.4084507042253522	0.17167590943424338	CDC42, RAC1, ITGB1	41	27	1437	3.8943089430894307	0.9999999999591269	0.7757591037733841	88.74452093207144
UP_SEQ_FEATURE	domain:Collagen-like 2	2	0.9389671361502347	0.17204493462120604	CCBE1, COL6A3	212	17	19113	10.606548279689234	1.0	0.9152003611402928	94.8170913443454
UP_SEQ_FEATURE	domain:VWFA 2	2	0.9389671361502347	0.17204493462120604	VWF, COL6A3	212	17	19113	10.606548279689234	1.0	0.9152003611402928	94.8170913443454
UP_SEQ_FEATURE	lipid moiety-binding region:GPI-anchor amidated asparagine	2	0.9389671361502347	0.17204493462120604	CD59, CD58	212	17	19113	10.606548279689234	1.0	0.9152003611402928	94.8170913443454
UP_SEQ_FEATURE	domain:Collagen-like 1	2	0.9389671361502347	0.17204493462120604	CCBE1, COL6A3	212	17	19113	10.606548279689234	1.0	0.9152003611402928	94.8170913443454
GOTERM_BP_FAT	GO:0030198~extracellular matrix organization	4	1.8779342723004695	0.1722498493285447	COL18A1, FKBP1A, MUC5AC, COL5A1	187	104	13528	2.782394076511723	1.0	0.6958239914903445	95.89973334564863
GOTERM_BP_FAT	GO:0007194~negative regulation of adenylate cyclase activity	3	1.4084507042253522	0.17476403844184546	GNAI3, GNAI2, GNAI1	187	55	13528	3.9459406903257173	1.0	0.7002788049144325	96.10515502448838
GOTERM_BP_FAT	GO:0051350~negative regulation of lyase activity	3	1.4084507042253522	0.17476403844184546	GNAI3, GNAI2, GNAI1	187	55	13528	3.9459406903257173	1.0	0.7002788049144325	96.10515502448838
GOTERM_BP_FAT	GO:0051592~response to calcium ion	3	1.4084507042253522	0.17476403844184546	SDC1, THBS1, ADAM9	187	55	13528	3.9459406903257173	1.0	0.7002788049144325	96.10515502448838
GOTERM_BP_FAT	GO:0008037~cell recognition	3	1.4084507042253522	0.17476403844184546	NRP1, SCARB1, MFGE8	187	55	13528	3.9459406903257173	1.0	0.7002788049144325	96.10515502448838
GOTERM_BP_FAT	GO:0031280~negative regulation of cyclase activity	3	1.4084507042253522	0.17476403844184546	GNAI3, GNAI2, GNAI1	187	55	13528	3.9459406903257173	1.0	0.7002788049144325	96.10515502448838
SP_PIR_KEYWORDS	heterotetramer	3	1.4084507042253522	0.1751608906528168	KIF5B, HBZ, HBA2, HBA1	212	69	19235	3.9448318293683347	1.0	0.4516320762394517	92.48795054914652
GOTERM_CC_FAT	GO:0034362~low-density lipoprotein particle	2	0.9389671361502347	0.17528518319950812	APOB, APOE	189	13	12782	10.404558404558403	1.0	0.562356152742781	92.21032122439814
GOTERM_BP_FAT	GO:0043627~response to estrogen stimulus	4	1.8779342723004695	0.1756460396895262	ENO2, MFGE8, SERPINA1, AURKA	187	105	13528	2.75589508530685	1.0	0.7009727242197201	96.17489538068875
GOTERM_BP_FAT	GO:0051209~release of sequestered calcium ion into cytosol	2	0.9389671361502347	0.17627541211443418	F2, FKBP1A	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0051282~regulation of sequestering of calcium ion	2	0.9389671361502347	0.17627541211443418	F2, FKBP1A	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0048844~artery morphogenesis	2	0.9389671361502347	0.17627541211443418	APOB, APOE	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0010596~negative regulation of endothelial cell migration	2	0.9389671361502347	0.17627541211443418	APOE, THBS1	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0030279~negative regulation of ossification	2	0.9389671361502347	0.17627541211443418	ENPP1, AHSG	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0051283~negative regulation of sequestering of calcium ion	2	0.9389671361502347	0.17627541211443418	F2, FKBP1A	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_BP_FAT	GO:0032410~negative regulation of transporter activity	2	0.9389671361502347	0.17627541211443418	GNAI2, STIM2	187	14	13528	10.334606569900686	1.0	0.7010917439835314	96.22394009355587
GOTERM_MF_FAT	GO:0019900~kinase binding	5	2.3474178403755865	0.17705524690398386	ADAM10, GSK3A, GSK3B, FTH1, ADAM9	160	179	12983	2.2665851955307263	1.0	0.6344396897641582	93.00930059292348
GOTERM_BP_FAT	GO:0042493~response to drug	6	2.8169014084507045	0.17716848400712135	COL18A1, GNAO1, CA9, ENO2, ITGA2, GNAS	187	216	13528	2.0095068330362453	1.0	0.7018044229389016	96.29251940981172
GOTERM_BP_FAT	GO:0045596~negative regulation of cell differentiation	6	2.8169014084507045	0.17716848400712135	NRP1, ENPP1, ITGAV, JAG1, ITGB1, EPHB2	187	216	13528	2.0095068330362453	1.0	0.7018044229389016	96.29251940981172
GOTERM_BP_FAT	GO:0044092~negative regulation of molecular function	8	3.755868544600939	0.17730568909903982	GNAI3, GNAI2, GNAI1, GSK3A, APOE, STIM2, FKBP1A, RPS27A	187	334	13528	1.7327484069294565	1.0	0.7008169909721282	96.30295101104207
GOTERM_BP_FAT	GO:0060249~anatomical structure homeostasis	4	1.8779342723004695	0.17906097511113966	HSPA1L, RAC2, RAC1, ITGA2	187	106	13528	2.7298960750681056	1.0	0.703452720173932	96.43399097486997
BIOCARTA	h_plcePathway:Phospholipase C-epsilon pathway	2	0.9389671361502347	0.17965755101802752	RAP2B, GNAS	41	7	1437	10.013937282229964	0.9999999999880494	0.7722316162325292	89.94002025189103
GOTERM_BP_FAT	GO:0048771~tissue remodeling	3	1.4084507042253522	0.179693061061657	RAC2, ENPP1, RAC1	187	56	13528	3.875477463712758	1.0	0.7035720907327923	96.48009939398196
SP_PIR_KEYWORDS	phosphotransferase	5	2.3474178403755865	0.18000340432654485	GSK3B, MET, ROR1, AURKA, MARK3	212	201	19235	2.2569933352107387	1.0	0.45830349487147215	93.05963571130167
SP_PIR_KEYWORDS	lipid binding	2	0.9389671361502347	0.18014830026466744	APOB, APOE	212	18	19235	10.081236897274632	1.0	0.4553324395431537	93.07610377971332
UP_SEQ_FEATURE	domain:VWFC	2	0.9389671361502347	0.18119336983788017	PXDN, THBS1	212	18	19113	10.017295597484276	1.0	0.9239897902743762	95.64563927595636
INTERPRO	IPR006208:Cystine knot	2	0.9389671361502347	0.1821862496844755	MUC5AC, MUC5B	209	16	16659	9.963516746411482	1.0	0.6507669261945972	93.99949119819253
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	7	3.286384976525822	0.18258431473275244	GNAI3, GNAI2, GNAI1, GSK3A, APOE, FKBP1A, RPS27A	187	277	13528	1.828143400451746	1.0	0.7086521841656606	96.68394667075361
SP_PIR_KEYWORDS	hydroxylation	3	1.4084507042253522	0.18302633789689823	COL18A1, COL6A3, COL5A1	212	71	19235	3.8337098060058463	1.0	0.45791533650155214	93.39580467448978
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	8	3.755868544600939	0.18374505090241625	GNA13, GNAO1, GNAQ, GNA11, F3, F2, ITGA2, FKBP1A	187	337	13528	1.7173233469271172	1.0	0.7099034338736634	96.76261603472169
GOTERM_BP_FAT	GO:0030336~negative regulation of cell migration	3	1.4084507042253522	0.18464315789235072	APOE, MUC5AC, THBS1	187	57	13528	3.8074866310160433	1.0	0.7105783297481072	96.82227708915721
PIR_SUPERFAMILY	PIRSF036518:globin	2	0.9389671361502347	0.18477715220081387	HBZ, HBA2, HBA1	137	11	7396	9.815527538155274	0.9999999999774493	0.7438413931219194	90.41675635386083
GOTERM_CC_FAT	GO:0044445~cytosolic part	5	2.3474178403755865	0.1856291739861145	RPL30, HBZ, ENO2, HBA2, HBA1, RPS27A	189	152	12782	2.2246588693957112	1.0	0.5799280807777434	93.40946227166755
GOTERM_BP_FAT	GO:0045453~bone resorption	2	0.9389671361502347	0.18761274919556392	RAC2, RAC1	187	15	13528	9.645632798573974	1.0	0.7156656793028393	97.0122654887443
GOTERM_BP_FAT	GO:0046847~filopodium assembly	2	0.9389671361502347	0.18761274919556392	CDC42, ITGA6	187	15	13528	9.645632798573974	1.0	0.7156656793028393	97.0122654887443
GOTERM_BP_FAT	GO:0032369~negative regulation of lipid transport	2	0.9389671361502347	0.18761274919556392	ITGAV, THBS1	187	15	13528	9.645632798573974	1.0	0.7156656793028393	97.0122654887443
GOTERM_BP_FAT	GO:0006509~membrane protein ectodomain proteolysis	2	0.9389671361502347	0.18761274919556392	ADAM10, ADAM9	187	15	13528	9.645632798573974	1.0	0.7156656793028393	97.0122654887443
KEGG_PATHWAY	hsa05120:Epithelial cell signaling in Helicobacter pylori infection	4	1.8779342723004695	0.18826387119826365	CDC42, ADAM10, MET, RAC1	113	68	5085	2.6470588235294117	0.9999999989233546	0.39567568778371687	90.0810102448071
GOTERM_CC_FAT	GO:0030426~growth cone	3	1.4084507042253522	0.18841280690154835	RAC3, GSK3B, TMOD2	189	54	12782	3.7572016460905346	1.0	0.5805556258161755	93.70165289197863
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2	3	1.4084507042253522	0.18879615786838122	ALPPL2, ALPP, NT5E	212	72	19113	3.7564858490566038	1.0	0.9300999608198119	96.2380722734718
SP_PIR_KEYWORDS	metal binding	2	0.9389671361502347	0.18915015844882094	ALB, ITGA3	212	19	19235	9.5506454816286	1.0	0.4668845012405236	94.03111021396253
GOTERM_BP_FAT	GO:0006979~response to oxidative stress	5	2.3474178403755865	0.18953100651964916	PXDN, SDC1, GNAO1, APOE, ADAM9	187	164	13528	2.205556280161732	1.0	0.7184558579935989	97.12925382028706
GOTERM_BP_FAT	GO:0016197~endosome transport	3	1.4084507042253522	0.18961282869648513	AP2A1, CHMP5, TINAGL1	187	58	13528	3.7418403097916286	1.0	0.7173812891234979	97.1341467529318
GOTERM_BP_FAT	GO:0040008~regulation of growth	8	3.755868544600939	0.19029892821046057	NRP1, ADAM10, CD44, ENPP1, LIMK1, TSG101, APOE, RPS27A	187	341	13528	1.6971787915379428	1.0	0.7175749360475155	97.17486760064173
BIOCARTA	h_erkPathway:Erk1/Erk2 Mapk Signaling pathway	3	1.4084507042253522	0.19195838752291713	HRAS, GNAS, ITGB1	41	29	1437	3.625735912531539	0.9999999999982457	0.7777235174508426	91.5568697440027
INTERPRO	IPR002223:Proteinase inhibitor I2, Kunitz metazoa	2	0.9389671361502347	0.1924070788591302	SPINT2, COL6A3	209	17	16659	9.377427526034337	1.0	0.6683420607052588	94.9674790556536
SP_PIR_KEYWORDS	chromosomal rearrangement	6	2.8169014084507045	0.19246543025591956	EPS15, NUP214, BRD3, MET, IGSF3, MLLT4	212	279	19235	1.9512071414079935	1.0	0.4701707766091259	94.35096329708672
GOTERM_BP_FAT	GO:0007565~female pregnancy	4	1.8779342723004695	0.19289762441220978	BSG, PZP, GNAS, PLAU	187	110	13528	2.630627126883811	1.0	0.721727576682162	97.32422090409332
GOTERM_CC_FAT	GO:0030427~site of polarized growth	3	1.4084507042253522	0.19374709319670197	RAC3, GSK3B, TMOD2	189	55	12782	3.688888888888889	1.0	0.5865749818236953	94.22839053909132
UP_SEQ_FEATURE	metal ion-binding site:Zinc 1	3	1.4084507042253522	0.19679690780208964	ALPPL2, ALPP, NT5E	212	74	19113	3.6549592044875063	1.0	0.9360448290073277	96.7794812355353
GOTERM_BP_FAT	GO:0010740~positive regulation of protein kinase cascade	5	2.3474178403755865	0.19796132967212754	SLC44A2, F3, TSPAN6, FKBP1A, ITSN1	187	167	13528	2.165935508661821	1.0	0.7307676357322066	97.59415488966968
SP_PIR_KEYWORDS	erythrocyte	2	0.9389671361502347	0.19805364078260662	HBZ, HBA2, HBA1	212	20	19235	9.07311320754717	1.0	0.47777014415390895	94.85443347951524
GOTERM_BP_FAT	GO:0006458~'de novo' protein folding	2	0.9389671361502347	0.19879487223985048	FKBP1A, HSPA8	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_BP_FAT	GO:0045446~endothelial cell differentiation	2	0.9389671361502347	0.19879487223985048	COL18A1, JAG1	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_BP_FAT	GO:0048259~regulation of receptor-mediated endocytosis	2	0.9389671361502347	0.19879487223985048	RAC1, CD2AP	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_BP_FAT	GO:0043535~regulation of blood vessel endothelial cell migration	2	0.9389671361502347	0.19879487223985048	APOE, THBS1	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_BP_FAT	GO:0043691~reverse cholesterol transport	2	0.9389671361502347	0.19879487223985048	APOE, SCARB1	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_BP_FAT	GO:0030035~microspike assembly	2	0.9389671361502347	0.19879487223985048	CDC42, ITGA6	187	16	13528	9.0427807486631	1.0	0.731212758459525	97.63605399104135
GOTERM_CC_FAT	GO:0005770~late endosome	3	1.4084507042253522	0.1991007604473606	TSG101, APOE, CD63	189	56	12782	3.623015873015873	1.0	0.5924516410772787	94.71583570653424
GOTERM_BP_FAT	GO:0006508~proteolysis	19	8.92018779342723	0.2000805785332596	CAPN7, ADAM10, TSG101, TFR2, BIRC6, MAP1LC3B2, TINAGL1, CD2AP, CD55, ECE1, CD46, F3, F2, SPCS3, USP11, PRSS23, RPS27A, PLAU, ADAM9	187	1054	13528	1.304082233203787	1.0	0.7325501553377665	97.6993379330608
INTERPRO	IPR013106:Immunoglobulin V-set	6	2.8169014084507045	0.20105536593384177	IGSF8, MPZL2, PVRL3, IGSF3, PTGFRN, MCAM	209	249	16659	1.9206779270190812	1.0	0.6817011352242609	95.67108493674117
GOTERM_BP_FAT	GO:0031329~regulation of cellular catabolic process	3	1.4084507042253522	0.2046248311729112	GSK3A, APOE, ADAM9	187	61	13528	3.5578153765231875	1.0	0.7402051469281147	97.91047240166841
GOTERM_BP_FAT	GO:0040013~negative regulation of locomotion	3	1.4084507042253522	0.2046248311729112	APOE, MUC5AC, THBS1	187	61	13528	3.5578153765231875	1.0	0.7402051469281147	97.91047240166841
UP_SEQ_FEATURE	domain:EGF-like	3	1.4084507042253522	0.2048388653952633	MFGE8, PLAU, ADAM9	212	76	19113	3.5587760675273086	1.0	0.9414566573566658	97.24949273387024
KEGG_PATHWAY	hsa05218:Melanoma	4	1.8779342723004695	0.2052325395784282	NRAS, HRAS, KRAS, MET	113	71	5085	2.535211267605634	0.9999999998670257	0.4180956390005065	92.15079028781469
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	4	1.8779342723004695	0.2069923392742191	CD44, F2, FKBP1A, AHSG	187	114	13528	2.5383244206773616	1.0	0.7435365618417005	98.01311121301313
GOTERM_BP_FAT	GO:0019226~transmission of nerve impulse	8	3.755868544600939	0.20713737090465195	CD9, STX4, SERINC5, APOE, TMOD2, SDCBP, CNP, RPS27A	187	350	13528	1.65353705118411	1.0	0.742626236253324	98.01924199665466
GOTERM_BP_FAT	GO:0007423~sensory organ development	6	2.8169014084507045	0.20799231535903245	ECE1, PVRL3, JAG1, COL5A1, EPHB1, EPHB2	187	229	13528	1.8954300259206505	1.0	0.7430639612625045	98.05502209503013
GOTERM_BP_FAT	GO:0044246~regulation of multicellular organismal metabolic process	2	0.9389671361502347	0.20982389487253622	F2, ITGA2	187	17	13528	8.510852469329977	1.0	0.7453333338645725	98.12963863217072
GOTERM_BP_FAT	GO:0051896~regulation of protein kinase B signaling cascade	2	0.9389671361502347	0.20982389487253622	F3, ITSN1	187	17	13528	8.510852469329977	1.0	0.7453333338645725	98.12963863217072
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	5	2.3474178403755865	0.2139322213569604	CDC42, NRAS, HRAS, KRAS, GSK3B	113	108	5085	2.0833333333333335	0.9999999999552761	0.42546714192680524	93.0518280240523
GOTERM_BP_FAT	GO:0001894~tissue homeostasis	3	1.4084507042253522	0.2147048240860606	RAC2, RAC1, ITGA2	187	63	13528	3.444868856633563	1.0	0.7531753087500351	98.31554832109222
GOTERM_BP_FAT	GO:0051271~negative regulation of cell motion	3	1.4084507042253522	0.2147048240860606	APOE, MUC5AC, THBS1	187	63	13528	3.444868856633563	1.0	0.7531753087500351	98.31554832109222
GOTERM_BP_FAT	GO:0045765~regulation of angiogenesis	3	1.4084507042253522	0.2147048240860606	F3, THBS1, EPHB4	187	63	13528	3.444868856633563	1.0	0.7531753087500351	98.31554832109222
GOTERM_BP_FAT	GO:0051301~cell division	7	3.286384976525822	0.21743419323117769	CDC42, CHMP1B, TSG101, PDCD6IP, CEP55, AURKB, CD2AP	187	295	13528	1.7165956675428258	1.0	0.7569490541294092	98.41178055692819
KEGG_PATHWAY	hsa00790:Folate biosynthesis	2	0.9389671361502347	0.21747795444158952	ALPPL2, ALPP	113	11	5085	8.181818181818182	0.9999999999714134	0.42407317332919126	93.39125178345148
SMART	SM00131:KU	2	0.9389671361502347	0.21909186023108182	SPINT2, COL6A3	132	17	9079	8.091800356506239	0.9999999999980349	0.6453941115949515	93.85373108476512
GOTERM_MF_FAT	GO:0004197~cysteine-type endopeptidase activity	3	1.4084507042253522	0.22044728380033116	CAPN7, USP11, TINAGL1	160	72	12983	3.380989583333333	1.0	0.7183664429348102	96.66326756494004
GOTERM_BP_FAT	GO:0006611~protein export from nucleus	2	0.9389671361502347	0.22070190208957186	NUP214, GSK3B	187	18	13528	8.038027332144978	1.0	0.7616057405785415	98.5201901511757
GOTERM_BP_FAT	GO:0015669~gas transport	2	0.9389671361502347	0.22070190208957186	HBZ, HBA2, HBA1	187	18	13528	8.038027332144978	1.0	0.7616057405785415	98.5201901511757
GOTERM_BP_FAT	GO:0001937~negative regulation of endothelial cell proliferation	2	0.9389671361502347	0.22070190208957186	APOE, THBS1	187	18	13528	8.038027332144978	1.0	0.7616057405785415	98.5201901511757
GOTERM_BP_FAT	GO:0010921~regulation of phosphatase activity	2	0.9389671361502347	0.22070190208957186	ITGA2, FKBP1A	187	18	13528	8.038027332144978	1.0	0.7616057405785415	98.5201901511757
INTERPRO	IPR018248:EF hand	4	1.8779342723004695	0.22161841456153508	NIN, EPS15L1, ITSN2, ITSN1	209	130	16659	2.452557968347442	1.0	0.7169045691915661	96.99410162909687
GOTERM_BP_FAT	GO:0001701~in utero embryonic development	5	2.3474178403755865	0.22202743702500094	GNA13, APOB, ADAM10, GNA12, ITGB1	187	176	13528	2.0551774428779774	1.0	0.7627929878864712	98.5621486903019
INTERPRO	IPR000024:Frizzled cysteine-rich domain	2	0.9389671361502347	0.22231305694467451	ROR1, FZD2	209	20	16659	7.970813397129186	1.0	0.7137883320473517	97.03140869765028
GOTERM_BP_FAT	GO:0048754~branching morphogenesis of a tube	3	1.4084507042253522	0.2248301366535374	GNA13, NRP1, CD44	187	65	13528	3.3388728918140687	1.0	0.7665231804040347	98.64720836819222
BIOCARTA	h_lymphocytePathway:Adhesion Molecules on Lymphocyte	2	0.9389671361502347	0.2249245794291172	CD44, ITGB1	41	9	1437	7.788617886178862	0.9999999999999911	0.8178824649340487	94.79146655998832
BIOCARTA	h_cdc42racPathway:Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration	2	0.9389671361502347	0.2249245794291172	CDC42, RAC1	41	9	1437	7.788617886178862	0.9999999999999911	0.8178824649340487	94.79146655998832
BIOCARTA	h_plateletAppPathway:Platelet Amyloid Precursor Protein Pathway	2	0.9389671361502347	0.2249245794291172	F2, PLAU	41	9	1437	7.788617886178862	0.9999999999999911	0.8178824649340487	94.79146655998832
UP_SEQ_FEATURE	domain:Ig-like V-type 2	2	0.9389671361502347	0.22544822379309107	ALCAM, MCAM	212	23	19113	7.839622641509433	1.0	0.9559333439093423	98.17770415647018
UP_SEQ_FEATURE	region of interest:Triple-helical region	2	0.9389671361502347	0.22544822379309107	COL6A3, COL5A1	212	23	19113	7.839622641509433	1.0	0.9559333439093423	98.17770415647018
UP_SEQ_FEATURE	domain:EGF-like 9	2	0.9389671361502347	0.22544822379309107	JAG1, MEGF10	212	23	19113	7.839622641509433	1.0	0.9559333439093423	98.17770415647018
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	6	2.8169014084507045	0.2262999163211922	CD55, ADAM10, F3, CD46, ITGA2, THBS1	187	236	13528	1.8392096437958854	1.0	0.7679207359353386	98.68989992283599
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	7	3.286384976525822	0.2263114680253372	VWF, ADAM10, ECE1, ENPP1, APOE, PVRL3, ENO2	160	334	12983	1.7006175149700598	1.0	0.7238049984793326	96.99013282981178
GOTERM_MF_FAT	GO:0015175~neutral amino acid transmembrane transporter activity	2	0.9389671361502347	0.22815462149394686	SLC1A5, SLC3A2	160	21	12983	7.727976190476191	1.0	0.7219785012708527	97.08657113600134
GOTERM_MF_FAT	GO:0030169~low-density lipoprotein binding	2	0.9389671361502347	0.22815462149394686	SCARB1, THBS1	160	21	12983	7.727976190476191	1.0	0.7219785012708527	97.08657113600134
GOTERM_MF_FAT	GO:0005275~amine transmembrane transporter activity	3	1.4084507042253522	0.22947977135679254	SLC1A5, SLC44A2, SLC3A2	160	74	12983	3.2896114864864865	1.0	0.719281171736589	97.15412792068066
